h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
1.3533834586466165,-3.3954537319730375e-15,2.552750052603712e-15,1.83447007584543e-16,1.6837838593112172e-15,-1.2917029541551106e-15,-1.7694179454963743e-16,1.7116698726618209e-15,-1.2610470984486005e-15,-1.730386667286911e-16,8.196220681381085e-16,1.903381966082994e-16,1.0000000000000002,-3.694230567078756e-16,-3.693091051374282e-17,1.0000000000000002,-4.2596108331907623e-16,-1.4958779325520525e-16,1.0000000000000002
1.3834586466165413,-5.210329932485797e-16,-1.4814968963476138e-16,-1.9168694409543768e-16,2.522382428703173e-16,-2.406903471705405e-18,1.0798653637955614e-16,2.6879475037826276e-16,1.505565931064668e-16,1.227316859253588e-16,2.525720169681882e-15,-1.6425967846854891e-15,1.0,-1.203496395969009e-15,9.648735635924666e-16,1.0,-1.3725297867926823e-15,8.683065794496011e-16,1.0
1.413533834586466,-1.551794048854488e-15,1.0997523845471277e-15,-3.3566899260151227e-16,7.280788527171428e-16,-5.559836358017949e-16,4.076600168545496e-16,8.23715196137345e-16,-5.437687487453325e-16,7.025630077706059e-17,-4.1536789728264246e-16,3.1123557104017277e-16,1.0,-1.535821154662102e-16,-6.687323655908003e-17,1.0,-1.492456477623304e-16,-1.5126731487220407e-16,1.0
1.443609022556391,1.956851008652385e-16,-2.927459020558821e-16,-3.192220678378919e-16,-4.4679802373325324e-17,1.2362456905139224e-16,-1.1793753238345914e-16,-1.5100529849191323e-16,1.6912133300448994e-16,1.7348126129596143e-16,1.2220169531135672e-15,-1.532389360953991e-15,1.0000000000000007,-4.863601007991919e-16,4.077886009336275e-16,1.0000000000000007,-5.321636865540664e-16,4.974820740471114e-16,1.0000000000000007
1.4736842105263157,-6.846370600863469e-16,7.84457107682593e-16,-2.680554346198859e-16,2.5738462117552444e-16,-3.609819235637504e-16,9.942133921691977e-17,4.2725243891082236e-16,-4.2347518411884267e-16,2.8338334283338886e-17,-4.853235041234084e-16,6.45905281830291e-16,0.9999999999999992,3.8811867690787734e-17,-9.363012440131638e-17,0.9999999999999992,1.055827110266204e-16,-1.2764089909269853e-16,0.9999999999999992
1.5037593984962405,2.0969327125412568e-16,-2.907867006365676e-16,-1.1199808441775557e-16,-5.784990032215241e-17,1.7915831007018453e-16,1.2923689896026937e-16,-1.518433709319735e-16,1.1162839056638285e-16,-8.315830662964115e-17,4.495861991450936e-16,-6.081405994947743e-16,0.9999999999999993,-1.8132767690194214e-16,2.401560129458733e-16,0.9999999999999993,-3.018897975844399e-16,2.9912217811568604e-16,0.9999999999999993
1.5338345864661653,-2.6749173792732927e-16,3.2997022981481616e-16,1.5666721392415362e-16,1.1336782768476878e-16,-1.4339396886493661e-16,3.426078865054056e-17,1.5412391024256074e-16,-1.8657626094987964e-16,-1.7791757650487256e-16,-1.419716147237882e-16,1.5648521992275124e-16,1.0000000000000002,4.1538425064129454e-17,-1.210026089676463e-16,1.0000000000000002,9.527747039159472e-17,-7.592898286839383e-17,1.0000000000000002
1.5639097744360901,7.866977255206081e-17,-1.0257308445209387e-16,2.352718714293387e-17,-3.211259910520828e-17,6.59229354960211e-17,1.0538445116558985e-16,-4.655717344685271e-17,3.665014895607264e-17,-2.121783651554148e-16,1.565926112268212e-16,-2.4423123352661964e-16,1.0000000000000007,-8.440901827659963e-17,9.173900398672892e-17,1.0000000000000007,-1.0031612611075098e-16,1.1190867196056976e-16,1.0000000000000007
1.593984962406015,-5.370277622484796e-17,1.442364722336107e-16,9.175060884638071e-18,4.7973684303390556e-17,-8.81856569357927e-17,1.9900530875969383e-16,5.729091921457981e-18,-5.605081529781852e-17,-1.6969119252115802e-16,-2.490965867567887e-16,1.4990993305986738e-15,0.9999999999999993,4.651203209458618e-17,-2.8018612216242696e-17,0.9999999999999993,5.4286739662754695e-17,-3.492331114591584e-17,0.9999999999999993
1.6240601503759398,1.2015572877691674e-16,-5.839850474828547e-16,1.647987302177444e-17,-6.795368747729671e-17,2.666816975165441e-16,-1.700029006457331e-16,-5.220204129961929e-17,3.1730334996630946e-16,-1.9949319973738902e-17,-7.518602448147117e-15,-4.1975199186816135e-15,0.9999999999999993,-6.0413718513909e-17,2.686324195652438e-17,0.9999999999999993,-1.9763175654458455e-17,-2.063376546131012e-17,0.9999999999999993
