h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
6.43609022556391,-1.7834762176441357e-17,-1.0008221167356726e-15,4.000000000000001,-7.677691899262585e-16,-1.5160784708410887e-15,4.000000000000001,-4.469889804955415e-16,-1.5809097258552295e-15,4.000000000000001,2.0110114966847753e-17,3.7485600537075375e-16,1.0000000000000002,1.3237801670799362e-16,6.311866973698771e-16,1.0000000000000002,1.475999129743195e-16,6.604140867875155e-16,1.0000000000000002
6.466165413533835,2.2262483579359345e-16,-3.476170327071001e-16,4.000000000000001,5.663480145445108e-16,6.581807251552784e-17,4.000000000000001,-1.5903466852928726e-16,3.812588998654712e-16,4.000000000000001,-1.6387570812061842e-16,-1.3144886616508717e-15,1.0000000000000002,-6.582381752630437e-16,-1.194786564117633e-15,1.0000000000000002,1.1844953161254113e-17,-2.121802091464101e-15,1.0000000000000002
6.496240601503759,1.9886976745742886e-16,3.9804157718157775e-8,3.9999999999999987,2.0310162769249588e-16,3.980415829004456e-8,3.9999999999999987,2.287319559002193e-16,3.9804158835779977e-8,3.9999999999999987,-9.156812919880287e-17,-1.888708743612707e-8,0.9999999999999996,-8.255273499864273e-17,-1.888708799103376e-8,0.9999999999999996,-8.151431586454435e-17,-1.888708789948469e-8,0.9999999999999994
6.526315789473684,2.5126539843043617e-16,-2.4817449982182864e-16,4.0000000000000036,2.6716281236630047e-16,1.6599425375456495e-16,4.0000000000000036,-2.1891750903782374e-16,4.425396225983903e-16,4.0000000000000036,4.956538870470598e-17,-6.805843404229851e-16,1.0000000000000009,8.066056457700283e-17,-7.021117439266783e-16,1.0000000000000009,1.2881902373884257e-16,-5.006404863451374e-16,1.0000000000000009
6.556390977443609,7.993265287190807e-17,-1.7283100708016293e-16,4.000000000000003,3.0041426348800135e-16,-3.323109231401559e-17,4.000000000000003,-2.8284090756665895e-16,3.9184607148848406e-16,4.000000000000003,-1.0004236442907299e-16,-3.211556490991427e-16,1.0000000000000007,-1.720448529833994e-16,-1.2588457347983475e-15,1.0000000000000007,-1.0360885423477955e-16,-7.726596917828982e-16,1.0000000000000007
6.586466165413534,1.0230155015788332e-16,2.825580593049929e-8,4.000000000000001,5.2668941253697965e-17,2.8255805305244915e-8,4.000000000000001,5.985416477844776e-17,2.8255805548343788e-8,4.000000000000001,-2.5794495813142448e-17,-1.33029635137434e-8,1.0000000000000002,-7.292066730381053e-17,-1.3302963287595401e-8,1.0000000000000002,2.3833861428323368e-17,-1.330296327976197e-8,1.0000000000000002
6.616541353383458,1.88126111367114e-16,3.487467111495087e-17,4.0,-1.0675235303798592e-16,4.3103019116127365e-16,4.0,1.1525510416008887e-16,9.294457165628726e-16,4.0,-4.355331344056792e-16,-6.297320910066092e-16,1.0,1.7926500285459186e-16,9.992371339584828e-17,1.0,3.783584145208013e-17,3.2941394686715466e-17,1.0
6.646616541353383,-1.0790065259570756e-16,1.1356141139650464e-15,4.0,-6.162265051413465e-16,-5.038102996459897e-16,4.0,-1.1138323900341925e-15,2.2878847949058774e-15,4.0,1.422776569579005e-16,-6.1840992647957e-16,1.0,-7.891401286547761e-17,1.7018307942753116e-16,1.0,6.622989700544432e-16,-1.2005268214240071e-15,1.0
6.676691729323308,-6.692643957044133e-17,-4.836150543488171e-16,4.000000000000001,-6.710511843819345e-16,-7.192893480714548e-16,4.000000000000001,-1.6967714634008523e-16,-1.2621940133513045e-15,4.000000000000001,-3.310638985838953e-17,3.230704703067878e-16,1.0000000000000002,3.481170648289027e-17,1.4469141028689193e-16,1.0000000000000002,1.7033763645246182e-16,5.56274745458577e-16,1.0000000000000002
6.706766917293233,2.5169818426892775e-16,-1.9716529099843242e-16,4.000000000000004,2.0262975715998285e-16,1.431546389858164e-16,4.000000000000004,-1.843090460770841e-16,4.0927095387988286e-16,4.000000000000004,-1.3454898043943077e-16,-6.013088973208293e-16,1.000000000000001,-7.010631742678357e-17,-1.0192805493693398e-15,1.000000000000001,1.3798246201838008e-16,-5.71846444466442e-16,1.000000000000001
6.7368421052631575,-5.548686087027083e-16,-8.527100780349459e-16,4.000000000000006,-7.010943999385515e-16,-9.76958501907367e-17,4.000000000000006,-1.366680279956777e-15,-5.067914304633836e-18,4.000000000000006,9.046821977285953e-16,6.35209594387066e-16,1.0000000000000016,4.839326056005303e-16,-3.9586269412033346e-17,1.0000000000000016,1.5055195771328954e-15,7.55450688587176e-17,1.0000000000000016
6.7669172932330826,9.435243751806689e-17,1.4802239163803103e-8,3.9999999999999982,8.593956949157042e-17,1.4802238935077134e-8,3.9999999999999982,9.874752290280602e-17,1.4802239411621915e-8,3.9999999999999982,3.0612601052421306e-17,-6.869152030407097e-9,0.9999999999999996,-1.0682481615625015e-16,-6.869152132051002e-9,0.9999999999999996,-1.9812945107661353e-17,-6.8691522381420564e-9,0.9999999999999996
6.796992481203008,1.362945258660167e-16,-1.6484322471799286e-15,4.000000000000002,-3.5556097790699407e-16,-1.686039001516392e-15,4.000000000000002,-1.793344290921935e-17,-7.211458446784042e-16,4.000000000000002,3.972755940274593e-17,8.476493619091432e-16,1.0000000000000004,3.4557274227316085e-17,9.79603383283548e-16,1.0000000000000004,6.613425443033682e-17,4.503156836170471e-16,1.0000000000000004
6.827067669172933,1.7889668031050062e-16,1.1934816708933478e-16,4.000000000000001,6.456577634214949e-16,-1.4571293583825212e-16,4.000000000000001,4.2506284758244477e-16,2.5834119571196014e-16,4.000000000000001,-6.710089898957814e-17,4.5865269885913803e-17,1.0000000000000002,-4.852515624278675e-17,-2.2294865900277243e-16,1.0000000000000002,-1.951068655493955e-16,1.5380453285095202e-16,1.0000000000000002
6.857142857142857,-5.6735695593329795e-18,1.0906135267982595e-8,4.0000000000000036,-2.234958316582767e-17,1.0906135311268678e-8,4.0000000000000036,3.210941265283034e-17,1.0906135558425527e-8,4.0000000000000036,-5.067046615852212e-17,-5.027479545154714e-9,1.0000000000000009,8.200299112230585e-17,-5.027479623954101e-9,1.0000000000000009,-7.94846457079283e-17,-5.027479575293787e-9,1.0000000000000009
